Channel #,Time(s),SPR pixel position,SPR angle,Refractive Index
1,1249,82.1093056,68.2360130268588,1.32549019144864
1,1251,82.1380224,68.2342626947683,1.3254752835852
1,1253,82.120512,68.2353299737621,1.32548437392424
1,1254,82.1126848,68.2358070568446,1.32548843723396
1,1256,82.1290496,68.2348095948204,1.32547994175747
1,1259.38,82.1071424,68.2361448792534,1.32549131440587
1,1261,82.1082816,68.2360754421568,1.3254907230266
1,1263,82.0949184,68.2368899678555,1.32549766002367
1,1265,82.0947648,68.2368993302853,1.32549773975824
1,1266,82.1342848,68.2344905041589,1.32547722394627
1,1268,82.1257216,68.235012440638,1.32548166944728
1,1270,82.113952,68.2357298182748,1.32548777940053
1,1272,82.1086208,68.236054767082,1.32549054694152
1,1273,82.1184768,68.2354540227938,1.32548543045707
1,1275,82.1260672,68.2349913758475,1.32548149003385
1,1278,82.119104,68.2354157938191,1.32548510485934
1,1280,82.1035392,68.2363645038674,1.32549318488349
1,1282,82.12448,68.2350881179103,1.32548231400566
1,1284,82.1211328,68.2352921349585,1.32548405164769
1,1285.37,82.1285952,68.2348372910351,1.32548017765423
1,1287,82.118688,68.235441149769,1.32548532081706
1,1289,82.1188736,68.2354298371131,1.32548522446671
1,1291,82.124768,68.2350705638952,1.32548216449483
1,1292,82.1289152,68.2348177866572,1.32548001152978
1,1294,82.1280896,68.2348681079653,1.32548044013066
1,1295.76,82.126304,68.2349769425695,1.32548136710235
1,1297,82.1389248,68.2342076929755,1.32547481510553
1,1301,82.1452736,68.2338207314588,1.32547151911227
1,1303,82.1268992,68.2349406643458,1.32548105811214
1,1304,82.0942144,68.2369328790043,1.32549802547358
1,1306,82.024544,68.2411796768811,1.32553418929269
1,1308,81.9843008,68.2436328628892,1.32555507613815
1,1310,81.9397184,68.2463506814812,1.32557821321912
1,1311,81.926112,68.2471801756211,1.32558527418628
1,1313,81.893632,68.2491603181772,1.32560212876254
1,1315,81.8836416,68.2497693960897,1.32560731278717
1,1317,81.845696,68.252082856978,1.32562700187941
1,1318,81.8678848,68.2507300429719,1.32561548879893
1,1320,81.831424,68.2529530133388,1.32563440691955
1,1321.64,81.8479872,68.251943164911,1.32562581306938
1,1323,81.8189632,68.2537127522851,1.32564087205163
1,1325,81.858432,68.251306360575,1.32562039362356
1,1327,81.8198336,68.2536596834018,1.32564042046035
1,1329,81.8436096,68.2522100628913,1.32562808442256
1,1330,81.8113984,68.2541739853266,1.32564479687944
1,1332,81.817984,68.2537724548359,1.32564138009092
1,1334,81.822176,68.2535168659089,1.3256392051448
1,1336,81.822496,68.2534973553492,1.32563903911766
1,1337,81.8082816,68.2543640206326,1.32564641394511
1,1339,81.8377024,68.252570220999,1.32563114939092
1,1341,81.8204736,68.2536206621945,1.32564008840746
1,1344,81.8398976,68.2524363808386,1.32563001040889
1,1346,81.822976,68.2534680895219,1.32563879007677
1,1347.63,81.8418752,68.252315807893,1.32562898432477
1,1349,81.8215232,68.2535566674705,1.32563954383985
1,1351,81.8432128,68.252234255458,1.32562829030451
1,1353,81.8329216,68.2528617048486,1.32563362989793
1,1355,81.845216,68.2521121221178,1.32562725093113
1,1356,81.8389952,68.2524913996433,1.32563047862074
1,1358.02,81.8475584,68.2519693083732,1.32562603555657
1,1360,81.8555392,68.2514827297147,1.32562189460837
1,1361,81.85904,68.251269291907,1.32562007815004
1,1363,81.8515392,68.2517266038412,1.32562397007146
1,1365,81.8473728,68.2519806242038,1.32562613185694
1,1367,81.8476416,68.2519642357603,1.32562599238742
1,1368,81.8523392,68.2516778289352,1.32562355498011
1,1370,81.8607232,68.2511666703476,1.32561920478457
1,1372,81.8545472,68.251543210404,1.32562240932469
1,1374,81.83232,68.2528983843106,1.32563394203509
1,1375,81.8509312,68.2517636727967,1.32562428554046
1,1377,81.8475776,68.2519681377702,1.32562602559446
1,1379,81.8816896,68.2498884030791,1.32560832566958
1,1381,81.8464128,68.2520391543964,1.32562662996174
1,1382,81.8545664,68.2515420398095,1.32562239936245
1,1383.9,81.8676992,68.2507413585646,1.32561558510305
1,1386,81.8672192,68.2507706230386,1.32561583416525
1,1387,81.8651136,68.2508989967025,1.32561692671541
1,1389,81.8440256,68.2521846997272,1.32562786857841
1,1391,81.8654272,68.2508798772029,1.32561676399545
1,1394,81.8893632,68.2494205704295,1.32560434385757
1,1396,81.86752,68.2507522839665,1.3256156780863
1,1398,81.8532736,68.2516208598961,1.32562307015261
1,1400,81.8792448,68.2500374547948,1.32560959425797
1,1401,81.8715648,68.2505056825307,1.32561357931377
1,1403.01,81.8887872,68.2494556870133,1.32560464274457
1,1405,81.8916928,68.2492785435707,1.32560313502235
1,1406,81.8640384,68.2509645493196,1.32561748461167
1,1409.89,81.867936,68.2507269214295,1.32561546223228
1,1412,81.8850176,68.2496855060613,1.32560659878581
1,1413,81.8755968,68.2502598625057,1.32561148716677
1,1417,81.8895552,68.2494088649062,1.3256042442285
1,1419,81.8816448,68.2498911343899,1.32560834891602
1,1420.28,81.8985216,68.2488622195576,1.32559959151003
1,1422,81.894976,68.2490783799247,1.32560143135256
1,1424,81.8876352,68.2495259202436,1.32560524051759
1,1425,81.8781504,68.2501041770199,1.32561016213199
1,1427,81.9011072,68.2487045868654,1.32559824981193
1,1429,81.9045056,68.248497401963,1.32559648633232
1,1431,81.9031296,68.2485812903009,1.32559720036028
1,1432,81.9142912,68.2479008227608,1.3255914083769
1,1436,81.8900288,68.2493799912921,1.32560399847663
1,1438,81.8850176,68.2496855060613,1.32560659878581
1,1441,81.9063232,68.2483865915042,1.32559554314831
1,1443,81.8999488,68.2487752093809,1.32559885092007
1,1445,81.9062784,68.2483893227455,1.32559556639584
1,1446.16,81.9006592,68.2487318994304,1.32559848228485
1,1448,81.8968064,68.2489667880117,1.32560048154371
1,1450,81.9118208,68.248051430152,1.32559269032883
1,1451,81.9007104,68.2487287779938,1.32559845571653
1,1453,81.889024,68.249441250193,1.32560451986885
1,1455,81.909568,68.2481887719425,1.32559385935744
1,1457,81.909696,68.2481809684231,1.32559379293549
1,1460,81.893888,68.2491447108822,1.32560199592268
1,1462,81.8945856,68.2491021810244,1.32560163393374
1,1464,81.8956928,68.24903467957,1.32560105939984
1,1465.27,81.9090432,68.2482207663828,1.32559413168724
1,1467,81.9410048,68.2462722586034,1.32557754563934
1,1469,81.8983168,68.2488747053334,1.32559969778286
1,1470,81.890816,68.2493319986944,1.32560358999668
1,1472.15,81.902368,68.2486277215719,1.32559759556565
1,1474,81.8874688,68.2495360650504,1.32560532686247
1,1477,81.9004928,68.2487420441006,1.32559856863188
1,1479,81.9013824,68.2486878091532,1.32559810700704
1,1482.54,81.8964544,68.2489882479786,1.32560066419952
1,1484,81.8797376,68.2500074103087,1.32560933854822
1,1486,81.9093376,68.24820281828,1.3255939789169
1,1488,81.9165248,68.2477646521607,1.32559024930116
1,1489,81.907072,68.2483409407772,1.32559515458211
1,1491,81.8967488,68.2489702996421,1.32560051143286
1,1493,81.8957696,68.249029997391,1.32560101954774
1,1495,81.8574592,68.2513656704923,1.32562089838044
1,1496,81.8488448,68.2518908780213,1.32562536809445
1,1498,81.86368,68.2509864002081,1.32561767057683
1,1502,81.8700352,68.2505989383322,1.32561437299706
1,1503,81.8661632,68.2508350049324,1.32561638210129
1,1505,81.8526144,68.2516610503769,1.32562341218854
1,1507,81.85536,68.251493655254,1.32562198758945
1,1509,81.859488,68.2512419781665,1.32561984569562
1,1510,81.8698112,68.2506125950519,1.32561448922664
1,1512,81.8597568,68.2512255899283,1.32561970622288
1,1514,81.8819712,68.2498712348428,1.32560817954908
1,1515,81.8522944,68.2516805603289,1.32562357822524
1,1517,81.8757696,68.2502493273847,1.32561139750297
1,1521,81.8712832,68.2505228509517,1.32561372543137
1,1522,81.8516992,68.2517168488567,1.32562388705324
1,1526,81.8709824,68.2505411899524,1.32561388151145
1,1527.53,81.871328,68.2505201196117,1.3256137021854
1,1529,81.864256,68.2509512827126,1.32561737170418
1,1531,81.8444672,68.2521577757649,1.32562763945135
1,1533,81.8560384,68.2514522942946,1.32562163558946
1,1534.41,81.8553792,68.2514924846604,1.3256219776272
1,1536,81.8602688,68.2511943742491,1.32561944056032
1,1537.92,81.8508928,68.2517660139947,1.32562430546481
1,1540,81.8260864,68.253278447313,1.32563717628621
1,1541,81.8253632,68.2533225410232,1.32563755150997
1,1543,81.8325248,68.2528858976827,1.32563383577567
1,1544.8,81.8360064,68.2526736254126,1.32563202935919
1,1547,81.844352,68.252164799406,1.32562769922365
1,1548,81.847872,68.2519501885266,1.32562587284207
1,1550,81.8290432,68.2530981707169,1.32563564218012
1,1552,81.8280512,68.2531586530633,1.32563615687036
1,1553,81.8404224,68.2524043841106,1.3256297381151
1,1555,81.820512,68.2536183209229,1.32564006848428
1,1557,81.8614784,68.2511206272726,1.32561881293147
1,1559,81.8750528,68.2502930286397,1.32561176944152
1,1560,81.8965888,68.2489800541721,1.32560059445823
1,1562,81.9061184,68.2483990771793,1.32559564942273
1,1564,81.9514112,68.2456378564723,1.32557214515746
1,1566,81.9543808,68.2454568229219,1.32557060404083
1,1567,81.9752576,68.2441841415426,1.32555976947815
1,1569,81.9603968,68.2450900756229,1.32556748192427
1,1571,82.0198656,68.2414648623125,1.32553661753748
1,1572,82.0355776,68.2405070972791,1.32552846240227
1,1574,82.052096,68.2395001928591,1.3255198884501
1,1576,82.0399168,68.2402425930186,1.3255262101466
1,1578,82.0772992,68.2379639262738,1.32550680609038
1,1579,82.0655168,68.2386821200662,1.32551292212219
1,1581,82.063872,68.2387823792114,1.32551377589731
1,1583,82.0739136,68.2381702939362,1.32550856350852
1,1585,82.0832832,68.2375991761237,1.32550369985091
1,1586,82.0758912,68.2380497501666,1.32550753696509
1,1588,82.118848,68.2354313974793,1.32548523775642
1,1589.79,82.1269824,68.234935593198,1.32548101491993
1,1592,82.0939328,68.2369500434725,1.32549817165341
1,1593,82.129504,68.2347818986187,1.32547970586051
1,1595,82.1026368,68.2364195076734,1.32549365333147
1,1597,82.1053184,68.2362560567977,1.32549226127448
1,1598,82.1177984,68.2354953725291,1.32548578263376
1,1600.18,82.1279552,68.2348762998103,1.32548050990283
1,1602,82.1346944,68.2344655387033,1.32547701130464
1,1604,82.1219072,68.2352449340108,1.32548364963207
1,1605,82.123968,68.2351193250612,1.32548257980248
1,1607.06,82.1342592,68.2344920645003,1.32547723723637
1,1609,82.1282752,68.2348567954195,1.32548034377858
1,1611,82.1232448,68.23516340519,1.32548295524005
1,1612,82.143616,68.2339217624967,1.32547237966276
1,1614,82.1089344,68.2360356523967,1.32549038414577
1,1617,82.1299456,68.2347549826042,1.32547947660834
1,1619,82.1505792,68.2334973552856,1.32546876466787
1,1621,82.1286976,68.2348310496335,1.32548012449442
1,1623,82.132704,68.2345868553135,1.32547804460851
1,1624,82.1478144,68.2336658695476,1.32547020003925
1,1626,82.1453888,68.2338137100031,1.32547145930558
1,1628,82.135904,68.2343918126538,1.32547638334634
1,1630,82.137568,68.2342903907259,1.325475519486
1,1631,82.1348928,68.2344534460645,1.32547690830629
1,1633,82.1438528,68.2339073294807,1.32547225672714
1,1636,82.141664,68.2340407374933,1.32547339304883
1,1638,82.1336448,68.2345295127046,1.32547755619849
1,1640,82.134112,68.2345010364637,1.32547731365441
1,1642,82.1383232,68.2342443608317,1.3254751274254
1,1643,82.1265792,68.2349601687644,1.32548122423596
1,1645,82.1300032,68.2347514718206,1.32547944670587
1,1647,82.1355648,68.2344124871452,1.32547655944061
1,1649,82.1464,68.2337520772616,1.3254709343351
1,1650,82.1285504,68.2348400216485,1.32548020091165
1,1652.05,82.1309056,68.2346964695716,1.32547897823339
1,1654,82.139264,68.234187018556,1.32547463901013
1,1656,82.1262912,68.2349777227466,1.3254813737473
1,1657,82.1038912,68.2363430484961,1.32549300215534
1,1659,82.1390528,68.2341998913069,1.32547474865445
1,1661,82.1441984,68.2338862650853,1.3254720773075
1,1662.44,82.1256,68.2350198523253,1.3254817325742
1,1664,82.1253632,68.2350342856138,1.32548185550552
1,1666,82.1400192,68.2341409887425,1.32547424694826
1,1668,82.1223936,68.2352152871538,1.32548339712609
1,1669.32,82.1184704,68.2354544128855,1.32548543377949
1,1671,82.1291136,68.2348056939461,1.32547990853256
1,1673,82.113472,68.2357590752969,1.32548802858005
1,1675,82.142592,68.2339841755797,1.3254729112756
1,1678,82.1153472,68.2356447779464,1.32548705511745
1,1680,82.1156416,68.2356268336727,1.32548690228682
1,1682,82.1471872,68.2337040973871,1.32547052565485
1,1683,82.1425024,68.2339896367276,1.32547295779167
1,1685,82.1274496,68.2349071167609,1.32548077237894
1,1687,82.1351552,68.2344374525783,1.3254767720826
1,1689,82.1393728,68.23418038714,1.32547458252667
1,1690,82.1276224,68.2348965843836,1.32548068267195
1,1692,82.1180096,68.2354824994952,1.3254856729939
1,1694,82.1261888,68.2349839641638,1.32548142690687
1,1695.59,82.1342336,68.2344936248416,1.32547725052646
1,1697,82.1288384,68.2348224677073,1.32548005139965
1,1699,82.1044992,68.2363059892367,1.3254926865337
1,1701,82.13392,68.2345127390268,1.32547741333008
1,1703,82.11296,68.2357902828031,1.32548829437128
1,1704,82.1565504,68.2331334129333,1.32546566463852
1,1706,82.1374272,68.2342989725746,1.32547559258198
1,1708,82.1311808,68.2346796958463,1.32547883536573
1,1709.49,82.123968,68.2351193250612,1.32548257980248
1,1711,82.1501376,68.2335242707256,1.32546899392909
1,1713,82.1239296,68.2351216655982,1.32548259973723
1,1715,82.1410624,68.2340774052456,1.32547370537033
1,1716.37,82.1287488,68.2348279289329,1.3254800979145
1,1718,82.1499648,68.2335348028577,1.32546908363994
1,1719.88,82.1451136,68.2338304834819,1.32547160217711
1,1722,82.117632,68.2355055149214,1.32548586901665
1,1725,82.1281344,68.2348653773506,1.32548041687327
1,1727,82.1357952,68.2343984440937,1.32547643982942
1,1729,82.1351552,68.2344374525783,1.3254767720826
1,1730,82.139136,68.2341948202229,1.32547470546124
1,1732,82.1295552,68.2347787779207,1.32547967928056
1,1734,82.1275008,68.2349039960563,1.3254807457991
1,1735,82.156736,68.2331221007205,1.3254655682812
1,1737,82.1320896,68.234624303578,1.32547836356968
1,1739,82.1161664,68.2355948460677,1.32548662984941
1,1741,82.113856,68.2357356696781,1.32548782923646
1,1742,82.1278336,68.2348837114805,1.32548057303002
1,1744,82.1294464,68.2347854094041,1.32547973576296
1,1746,82.117568,68.235509415842,1.32548590224084
1,1748,82.111296,68.2358917073125,1.32548915819098
1,1749.27,82.1417536,68.2340352763407,1.32547334653283
1,1751,82.1189248,68.2354267163808,1.3254851978873
1,1753,82.1302656,68.2347354782535,1.32547931048346
1,1754,82.1170432,68.2355414034006,1.32548617467898
1,1756.15,82.1376192,68.234287270054,1.32547549290564
1,1758,82.1303552,68.2347300170365,1.32547926396847
1,1760,82.1305664,68.2347171441698,1.32547915432598
1,1761,82.1429056,68.2339650615661,1.32547274846928
1,1763,82.13888,68.2342104235597,1.32547483836341
1,1767,82.1246592,68.2350771954114,1.32548222097671
1,1768,82.1268864,68.2349414445224,1.3254810647571
1,1770,82.1293504,68.2347912607136,1.32547978560035
1,1772,82.1299264,68.2347561528654,1.32547948657583
1,1774,82.1197568,68.2353760045044,1.32548476597149
1,1775,82.111456,68.2358819549483,1.32548907513152
1,1777,82.1251904,68.2350448180158,1.32548194521213
1,1779,82.12896,68.2348150560448,1.32547998827234
1,1780,82.1220224,68.2352379123854,1.32548358982804
1,1782,82.1227712,68.2351922718409,1.32548320110154
1,1784,82.1419136,68.2340255242836,1.32547326346853
1,1785.54,82.1232,68.2351661358186,1.32548297849723
1,1787,82.128192,68.2348618665605,1.3254803869709
1,1789,82.1164864,68.235575341439,1.3254864637289
1,1791,82.1007104,68.2365369273174,1.3254946533489
1,1793,82.1155136,68.2356346355301,1.32548696873493
1,1794,82.1116928,68.2358675214521,1.32548895220346
1,1796,82.1283712,68.2348509441035,1.32548029394129
1,1798,82.120512,68.2353299737621,1.32548437392424
1,1799,82.1246848,68.2350756350546,1.32548220768685
1,1801,82.1242816,68.2351002106793,1.32548241700196
1,1803,82.129248,68.234797502111,1.32547983876024
1,1805,82.1295552,68.2347787779207,1.32547967928056
1,1806,82.1327488,68.2345841247118,1.32547802135091
1,1808,82.10784,68.2361023587744,1.32549095226928
1,1810,82.1387968,68.2342154946451,1.3254748815566
1,1812,82.14,68.2341421589915,1.32547425691594
1,1814,82.106656,68.236174526578,1.32549156690449
1,1815,82.1230912,68.2351727673455,1.32548303497894
1,1817,82.1181696,68.2354727471987,1.32548558993336
1,1819,82.1268288,68.2349449553173,1.32548109465939
1,1820.5,82.1083776,68.2360695907198,1.32549067319121
1,1822,82.1477248,68.233671330666,1.32547024655579
1,1824,82.1077376,68.2361086003107,1.32549100542697
1,1826,82.1160064,68.2356045983844,1.32548671290963
1,1827.38,82.1149696,68.2356677934361,1.32548725113921
1,1829,82.1014272,68.2364932362597,1.32549428124982
1,1831,82.1186048,68.2354462209602,1.32548536400858
1,1833,82.1094336,68.2360052249512,1.32549012500132
1,1834,82.1019456,68.2364616382828,1.32549401214213
1,1836,82.1214208,68.2352745808826,1.32548390213782
1,1838,82.1278912,68.2348802006892,1.32548054312767
1,1840,82.124224,68.2351037214837,1.3254824469041
1,1841,82.120704,68.2353182710368,1.32548427425112
1,1843,82.1261696,68.2349851344296,1.32548143687429
1,1846,82.131616,68.2346531699648,1.32547860943533
1,1848,82.1222976,68.235221138506,1.32548344696281
1,1852,82.1255808,68.2350210225918,1.3254817425416
1,1853,82.1170304,68.2355421835852,1.32548618132381
1,1855,82.1004992,68.2365498005816,1.32549476298514
1,1856.77,82.1453248,68.2338176108117,1.32547149253152
1,1858.5180,82.1367808,68.2343383710778,1.32547592815874
1,1860,82.1247168,68.2350736846086,1.32548219107454
1,1862,82.1370176,68.2343239379597,1.32547580522473
1,1864,82.1377024,68.2342821989625,1.32547544971254
1,1866,82.1340416,68.2345053274032,1.32547735020216
1,1867,82.1461248,68.2337688507228,1.32547107720691
1,1871,82.1545152,68.2332574573411,1.32546672124414
1,1872,82.1284544,68.2348458729634,1.32548025074896
1,1874,82.0845568,68.2375215450997,1.32550303873226
1,1876,82.091104,68.2371224686356,1.32549964009185
1,1878,82.116448,68.2355776819941,1.32548648366337
1,1879,82.1291328,68.2348045236839,1.32547989856509
1,1881,82.114752,68.2356810566036,1.32548736410083
1,1882.76,82.1087808,68.2360450146907,1.32549046388247
1,1885,82.0949696,68.2368868470459,1.32549763344547
1,1886,82.1522048,68.2333982753657,1.32546792071912
1,1889.64,82.1102912,68.235952952197,1.32548967980386
1,1891.3870,82.1391552,68.2341936499728,1.32547469549357
1,1894.0881,82.1563264,68.2331470656069,1.32546578093179
1,1896.0629,82.1235328,68.2351458511525,1.32548280572958
1,1898.0376,82.1464,68.2337520772616,1.3254709343351
1,1900.0014,82.1259456,68.2349987875322,1.32548155316081
1,1901.0761,82.1213056,68.2352816025124,1.32548396194178
